"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
9778,1993,"CA","CCO Contract County","LAC","POPPY","00938843",1993-06-24 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",621.4894,NA,NA,NA,"00000003",NA,"1990-1999",3736056.69140625,11951.4374766222,-118.370333539854,34.7698030766227,20.168603515625
9798,1993,"CA","CCO Contract County","LAC","DESERT","00938848",1993-06-24 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",312.9145,NA,NA,NA,"00000006",NA,"1990-1999",1879287.25,8057.23235237284,-117.905865532914,34.7302391472929,22.64296875
9838,1993,"CA","DOD Department of Defense","AFV","MULBERRY","00000000",1993-06-24 07:00:00,1993-06-24 07:00:00,"Playing with Fire","Other Imagery","Suppression (Wildfire)",87.18527,NA,NA,NA,"00000000",NA,"1990-1999",523730.3125,3985.37712292401,-120.494353136672,34.7395542358553,20.272119140625
9887,1993,"CA","CCO Contract County","LAC","VALLEHO","00000000",1993-06-25 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",6.043911,NA,NA,NA,"00000000",NA,"1990-1999",36110.95703125,870.30571565598,-118.350282795632,34.513640353268,23.082421875
9822,1993,"CA","BLM Bureau of Land Management","BBD","PANOCHE","00000000",1993-06-26 07:00:00,1993-06-26 07:00:00,"Unknown/Unidentified","Unknown","Suppression (Wildfire)",165.9669,NA,NA,NA,"0000U844",NA,"1990-1999",1044803.76171875,6477.13678499816,-120.671309391986,36.6251464648354,27.273828125
9833,1993,"CA","CDF CAL FIRE (State)","FKU"," ","00006357",1993-06-26 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",113.233,NA,NA,NA,"00000136",NA,"1990-1999",720965.23046875,3479.96123139124,-119.462039165463,37.062799365319,21.03798828125
9787,1993,"CA","BLM Bureau of Land Management","BBD","RESERVE","00000000",1993-06-27 07:00:00,1993-06-27 07:00:00,"Equipment Use","Unknown","Suppression (Wildfire)",453.4783,NA,NA,NA,"0000U847",NA,"1990-1999",2757151.44921875,9072.07527663477,-119.553907611628,35.2375401511946,29.279931640625
9801,1993,"CA","CDF CAL FIRE (State)","LMU","GALLATIN","00000000",1993-06-27 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",291.0923,NA,NA,NA,"00000000",NA,"1990-1999",2042950.171875,6735.55474044552,-120.749098875294,40.5574760599974,17.816064453125
9804,1993,"CA","BLM Bureau of Land Management","BBD","RANCHERIA","00000000",1993-06-27 07:00:00,1993-06-27 07:00:00,"Arson","Unknown","Suppression (Wildfire)",257.6269,NA,NA,NA,"0000U848",NA,"1990-1999",1575082.5625,5427.43279148693,-118.818673869404,35.4637904051227,27.26064453125
9867,1993,"CA","USF U.S. Forest Service","STF","BOURLAND",NA,1993-06-27 07:00:00,1993-10-02 07:00:00,"Miscellaneous","Unknown","Suppression (Wildfire)",28.61076,"20090305",NA,NA,"00000053",NA,"1990-1999",187379.18359375,2040.12607933588,-119.867324743712,38.1213208918682,13.751123046875
